id,title,location,salary_min,category,description,created,anio
5680795228,software engineer- clearance required,"Tracys Landing, Anne Arundel County, US",138624,it jobs,"job id: 712844br date posted: feb. 15, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing lockheed martin, rotary mission systems cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. heal…",2026-03-27t19:12:17z,2026
5666354409,software engineer - clearance required,"Riverdale Park, Prince George's County, US",164964,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:54:15z,2026
5688031527,application development and deployment lead,"Charles Town, Jefferson County, US",133218,it jobs,"job id: 714650br date posted: feb. 16, 2026 description: the contractor shall provide an applications development lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. this lead shall be experienced with, the sponsor‘s development and deployment. the lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02t19:24:29z,2026
5680793659,software engineer- clearance required,"Roland Park, Baltimore, US",168294,it jobs,"job id: 712844br date posted: feb. 15, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing lockheed martin, rotary mission systems cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. heal…",2026-03-27t19:07:23z,2026
5662213960,information technology architect ii - network,"Leon Valley, Bexar County, US",36794,it jobs,"description summary: the it architect ii is responsible for design of it systems including system infrastructure, system security, application architecture, software and data life cycle management. provides enterprise architectural framework for the design, development, and deployment of information/business systems. proactively drives the prioritization of key technology enablers for achieving enterprise level system objectives while ensuring scalability, reliability, and availability of imple…",2026-03-12t06:42:17z,2026
5680791669,software engineer- clearance required,"Seat Pleasant, Prince George's County, US",162057,it jobs,"job id: 712844br date posted: feb. 15, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing lockheed martin, rotary mission systems cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. heal…",2026-03-27t19:05:45z,2026
5654393025,guidewire tech lead,"Nantasket Beach, Plymouth County, US",131509,it jobs,"job title - guidewire lead must have skills - guidewire , insurancenow, velocity 1.7 job summary we are seeking an experienced guidewire insurancenow technical lead role with 8 to 12 years of experience to join our team. the ideal candidate will have expertise in insurancenow, velocity 1.7, java 8, webservices and guidewire with a preference for those with domain experience in property & casualty insurance. with a hybrid work model and day shifts, you will play a crucial role in enhancing produ…",2026-03-04t18:54:26z,2026
5685758702,software engineer level 2 - clearance required,"Garrett Park, Montgomery County, US",146680,it jobs,"job id: 716430br date posted: jan. 28, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-04-01t11:18:47z,2026
5685770306,software engineer level 2 - clearance required,"Tracys Landing, Anne Arundel County, US",159110,it jobs,"job id: 716430br date posted: jan. 28, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-04-01t11:26:34z,2026
5666350284,software engineer - clearance required,"Edgewood, Harford County, US",221174,it jobs,"job id: 712393br date posted: mar. 12, 2026 description: this position may be eligible for a $25k sign on bonus for external hires! what we‘re doing: lockheed martin, cyber & intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. as a cyber security professional at lockheed martin, you‘ll protect the networks that our citizens and the world depend upon each minute: financial assets. healthcare information. cr…",2026-03-15t08:49:55z,2026
