EstudianteID,Nombre,FechaIngreso,Genero,Ciudad,anio
42242,Estudiante_42242,2022-08-27,f,Santa Cruz de la Sierra,2022
42243,Estudiante_42243,2021-02-05,f,Cochabamba,2021
42244,Estudiante_42244,2021-02-28,m,Sucre,2021
42245,Estudiante_42245,2023-07-11,f,La Paz,2023
42246,Estudiante_42246,2023-11-08,f,La Paz,2023
42247,Estudiante_42247,2020-11-04,m,La Paz,2020
42248,Estudiante_42248,2021-02-19,f,Sucre,2021
42249,Estudiante_42249,2021-04-01,f,Cochabamba,2021
42250,Estudiante_42250,2020-08-15,f,La Paz,2020
42251,Estudiante_42251,2022-11-24,f,La Paz,2022
42252,Estudiante_42252,2023-04-25,m,Santa Cruz de la Sierra,2023
42253,Estudiante_42253,2023-10-11,f,Sucre,2023
42254,Estudiante_42254,2021-07-26,m,Cochabamba,2021
42255,Estudiante_42255,2023-07-13,m,Cochabamba,2023
42256,Estudiante_42256,2023-02-06,f,La Paz,2023
42257,Estudiante_42257,2020-03-10,m,La Paz,2020
42258,Estudiante_42258,2022-11-08,f,Cochabamba,2022
42259,Estudiante_42259,2023-04-11,m,Tarija,2023
42260,Estudiante_42260,2023-07-03,f,Santa Cruz de la Sierra,2023
42261,Estudiante_42261,2022-12-24,m,Santa Cruz de la Sierra,2022
42262,Estudiante_42262,2020-03-07,f,Sucre,2020
42263,Estudiante_42263,2022-05-23,m,Santa Cruz de la Sierra,2022
42264,Estudiante_42264,2023-06-18,f,Santa Cruz de la Sierra,2023
42265,Estudiante_42265,2022-08-04,m,Cochabamba,2022
42266,Estudiante_42266,2020-05-22,m,La Paz,2020
42267,Estudiante_42267,2023-11-02,f,La Paz,2023
42268,Estudiante_42268,2021-09-22,f,La Paz,2021
42269,Estudiante_42269,2020-07-03,f,Santa Cruz de la Sierra,2020
42270,Estudiante_42270,2021-09-02,m,Tarija,2021
42271,Estudiante_42271,2020-04-26,f,Tarija,2020
42272,Estudiante_42272,2020-05-19,m,Tarija,2020
42273,Estudiante_42273,2020-05-02,m,La Paz,2020
42274,Estudiante_42274,2020-05-29,m,Santa Cruz de la Sierra,2020
42275,Estudiante_42275,2023-02-26,m,Cochabamba,2023
42276,Estudiante_42276,2020-03-14,m,Sucre,2020
42277,Estudiante_42277,2023-11-29,m,Santa Cruz de la Sierra,2023
42278,Estudiante_42278,2023-12-28,m,Santa Cruz de la Sierra,2023
42279,Estudiante_42279,2022-04-15,f,Santa Cruz de la Sierra,2022
42280,Estudiante_42280,2023-06-28,f,Santa Cruz de la Sierra,2023
42281,Estudiante_42281,2022-07-22,m,Cochabamba,2022
42282,Estudiante_42282,2023-11-01,m,Cochabamba,2023
42283,Estudiante_42283,2023-01-02,m,Cochabamba,2023
42284,Estudiante_42284,2020-08-01,f,Cochabamba,2020
42285,Estudiante_42285,2020-05-22,m,Cochabamba,2020
42286,Estudiante_42286,2021-11-09,m,Sucre,2021
42287,Estudiante_42287,2023-05-04,m,La Paz,2023
42288,Estudiante_42288,2022-01-19,m,Cochabamba,2022
42289,Estudiante_42289,2021-04-29,f,La Paz,2021
42290,Estudiante_42290,2022-01-31,m,Santa Cruz de la Sierra,2022
42291,Estudiante_42291,2021-02-02,m,Santa Cruz de la Sierra,2021
42292,Estudiante_42292,2023-06-09,f,Santa Cruz de la Sierra,2023
42293,Estudiante_42293,2022-12-26,m,Sucre,2022
42294,Estudiante_42294,2023-11-26,m,Santa Cruz de la Sierra,2023
42295,Estudiante_42295,2022-05-16,m,Cochabamba,2022
42296,Estudiante_42296,2020-08-28,f,Santa Cruz de la Sierra,2020
42297,Estudiante_42297,2021-07-27,m,Sucre,2021
42298,Estudiante_42298,2020-10-23,f,La Paz,2020
42299,Estudiante_42299,2021-08-15,f,Santa Cruz de la Sierra,2021
42300,Estudiante_42300,2022-10-31,f,Cochabamba,2022
42301,Estudiante_42301,2021-06-19,m,Santa Cruz de la Sierra,2021
42302,Estudiante_42302,2023-02-06,f,Cochabamba,2023
42303,Estudiante_42303,2022-11-22,f,Cochabamba,2022
42304,Estudiante_42304,2023-09-17,m,La Paz,2023
42305,Estudiante_42305,2022-05-23,f,Cochabamba,2022
42306,Estudiante_42306,2020-02-11,f,Santa Cruz de la Sierra,2020
42307,Estudiante_42307,2020-12-19,m,Santa Cruz de la Sierra,2020
42308,Estudiante_42308,2023-05-16,m,Santa Cruz de la Sierra,2023
42309,Estudiante_42309,2022-03-04,f,Santa Cruz de la Sierra,2022
42310,Estudiante_42310,2020-03-25,m,Santa Cruz de la Sierra,2020
42311,Estudiante_42311,2022-12-14,f,Santa Cruz de la Sierra,2022
42312,Estudiante_42312,2020-03-03,m,Cochabamba,2020
42313,Estudiante_42313,2023-05-31,f,La Paz,2023
42314,Estudiante_42314,2022-12-18,m,La Paz,2022
42315,Estudiante_42315,2022-09-22,m,Santa Cruz de la Sierra,2022
42316,Estudiante_42316,2020-05-16,f,Tarija,2020
42317,Estudiante_42317,2023-04-23,f,La Paz,2023
42318,Estudiante_42318,2020-12-01,f,Santa Cruz de la Sierra,2020
42319,Estudiante_42319,2021-08-29,m,Cochabamba,2021
42320,Estudiante_42320,2021-06-17,m,La Paz,2021
42321,Estudiante_42321,2022-08-01,f,La Paz,2022
42322,Estudiante_42322,2023-12-18,f,La Paz,2023
42323,Estudiante_42323,2020-01-28,m,Santa Cruz de la Sierra,2020
42324,Estudiante_42324,2023-02-17,f,Sucre,2023
42325,Estudiante_42325,2020-12-09,m,Cochabamba,2020
42326,Estudiante_42326,2022-05-22,f,La Paz,2022
42327,Estudiante_42327,2021-05-17,m,Cochabamba,2021
42328,Estudiante_42328,2023-02-25,f,Cochabamba,2023
42329,Estudiante_42329,2022-03-30,f,Sucre,2022
42330,Estudiante_42330,2021-10-15,m,Sucre,2021
42331,Estudiante_42331,2023-06-12,f,Santa Cruz de la Sierra,2023
42332,Estudiante_42332,2020-07-16,m,La Paz,2020
42333,Estudiante_42333,2020-09-06,m,Tarija,2020
42334,Estudiante_42334,2022-09-07,m,La Paz,2022
42335,Estudiante_42335,2022-05-17,m,Sucre,2022
42336,Estudiante_42336,2022-11-05,f,Santa Cruz de la Sierra,2022
42337,Estudiante_42337,2022-12-22,f,Santa Cruz de la Sierra,2022
42338,Estudiante_42338,2022-09-25,m,La Paz,2022
42339,Estudiante_42339,2020-06-08,m,La Paz,2020
42340,Estudiante_42340,2021-02-14,m,Sucre,2021
42341,Estudiante_42341,2023-11-29,f,La Paz,2023
42342,Estudiante_42342,2021-04-11,f,Santa Cruz de la Sierra,2021
42343,Estudiante_42343,2020-04-07,m,Santa Cruz de la Sierra,2020
42344,Estudiante_42344,2020-08-05,f,Cochabamba,2020
42345,Estudiante_42345,2023-05-06,f,La Paz,2023
42346,Estudiante_42346,2020-05-21,m,Santa Cruz de la Sierra,2020
42347,Estudiante_42347,2021-12-11,f,Sucre,2021
42348,Estudiante_42348,2021-03-21,m,Sucre,2021
42349,Estudiante_42349,2022-09-08,m,Santa Cruz de la Sierra,2022
42350,Estudiante_42350,2022-06-25,m,Santa Cruz de la Sierra,2022
42351,Estudiante_42351,2020-04-29,f,Cochabamba,2020
42352,Estudiante_42352,2020-05-08,m,Santa Cruz de la Sierra,2020
42353,Estudiante_42353,2020-12-13,f,Santa Cruz de la Sierra,2020
42354,Estudiante_42354,2022-02-01,m,La Paz,2022
42355,Estudiante_42355,2023-06-29,f,Santa Cruz de la Sierra,2023
42356,Estudiante_42356,2021-04-19,m,Cochabamba,2021
42357,Estudiante_42357,2022-05-11,f,Santa Cruz de la Sierra,2022
42358,Estudiante_42358,2023-06-08,m,Cochabamba,2023
42359,Estudiante_42359,2023-01-15,m,La Paz,2023
42360,Estudiante_42360,2020-08-02,m,Santa Cruz de la Sierra,2020
42361,Estudiante_42361,2020-07-19,m,La Paz,2020
42362,Estudiante_42362,2020-02-28,m,Cochabamba,2020
42363,Estudiante_42363,2023-11-24,m,La Paz,2023
42364,Estudiante_42364,2021-12-26,m,Sucre,2021
42365,Estudiante_42365,2022-03-11,m,La Paz,2022
42366,Estudiante_42366,2021-08-14,m,Sucre,2021
42367,Estudiante_42367,2021-02-06,m,Cochabamba,2021
42368,Estudiante_42368,2020-01-03,m,Santa Cruz de la Sierra,2020
42369,Estudiante_42369,2020-05-15,m,La Paz,2020
42370,Estudiante_42370,2021-03-01,f,Sucre,2021
42371,Estudiante_42371,2023-06-18,f,La Paz,2023
42372,Estudiante_42372,2023-03-02,f,La Paz,2023
42373,Estudiante_42373,2022-02-24,m,La Paz,2022
42374,Estudiante_42374,2021-05-07,f,Santa Cruz de la Sierra,2021
42375,Estudiante_42375,2022-08-28,f,La Paz,2022
42376,Estudiante_42376,2020-01-03,f,Santa Cruz de la Sierra,2020
42377,Estudiante_42377,2023-06-29,m,La Paz,2023
42378,Estudiante_42378,2021-07-01,m,Cochabamba,2021
42379,Estudiante_42379,2020-07-05,f,La Paz,2020
42380,Estudiante_42380,2020-08-21,m,Cochabamba,2020
42381,Estudiante_42381,2020-10-20,m,La Paz,2020
42382,Estudiante_42382,2023-05-20,f,Sucre,2023
42383,Estudiante_42383,2021-01-14,f,Cochabamba,2021
42384,Estudiante_42384,2020-11-30,m,Sucre,2020
42385,Estudiante_42385,2023-12-06,f,La Paz,2023
42386,Estudiante_42386,2021-01-07,f,Santa Cruz de la Sierra,2021
42387,Estudiante_42387,2023-09-10,f,La Paz,2023
42388,Estudiante_42388,2022-07-04,m,Cochabamba,2022
42389,Estudiante_42389,2023-08-14,m,Cochabamba,2023
42390,Estudiante_42390,2021-09-26,f,Tarija,2021
42391,Estudiante_42391,2021-06-02,f,Santa Cruz de la Sierra,2021
42392,Estudiante_42392,2023-03-15,m,Santa Cruz de la Sierra,2023
42393,Estudiante_42393,2020-09-20,f,Cochabamba,2020
42394,Estudiante_42394,2021-11-13,f,Sucre,2021
42395,Estudiante_42395,2020-10-01,f,Tarija,2020
42396,Estudiante_42396,2020-06-12,f,Cochabamba,2020
42397,Estudiante_42397,2022-04-03,f,Santa Cruz de la Sierra,2022
42398,Estudiante_42398,2022-11-11,m,Cochabamba,2022
42399,Estudiante_42399,2021-05-28,m,La Paz,2021
42400,Estudiante_42400,2021-10-26,m,La Paz,2021
42401,Estudiante_42401,2022-05-13,f,Sucre,2022
42402,Estudiante_42402,2020-06-05,m,Santa Cruz de la Sierra,2020
42403,Estudiante_42403,2021-08-04,f,Sucre,2021
42404,Estudiante_42404,2021-06-07,f,La Paz,2021
42405,Estudiante_42405,2022-09-06,m,Cochabamba,2022
42406,Estudiante_42406,2020-07-16,f,Sucre,2020
42407,Estudiante_42407,2021-12-07,m,Santa Cruz de la Sierra,2021
42408,Estudiante_42408,2023-10-18,m,Santa Cruz de la Sierra,2023
42409,Estudiante_42409,2021-06-23,m,La Paz,2021
42410,Estudiante_42410,2022-10-20,f,Cochabamba,2022
42411,Estudiante_42411,2020-01-26,m,La Paz,2020
42412,Estudiante_42412,2021-05-05,m,La Paz,2021
42413,Estudiante_42413,2020-09-14,m,La Paz,2020
42414,Estudiante_42414,2020-06-01,m,Santa Cruz de la Sierra,2020
42415,Estudiante_42415,2023-01-03,f,La Paz,2023
42416,Estudiante_42416,2020-01-18,f,Santa Cruz de la Sierra,2020
42417,Estudiante_42417,2021-07-08,m,La Paz,2021
42418,Estudiante_42418,2023-04-29,f,Santa Cruz de la Sierra,2023
42419,Estudiante_42419,2022-10-02,m,Santa Cruz de la Sierra,2022
42420,Estudiante_42420,2021-07-22,f,Cochabamba,2021
42421,Estudiante_42421,2023-06-05,f,La Paz,2023
42422,Estudiante_42422,2023-06-12,f,Santa Cruz de la Sierra,2023
42423,Estudiante_42423,2022-03-31,f,Cochabamba,2022
42424,Estudiante_42424,2022-12-31,m,Santa Cruz de la Sierra,2022
42425,Estudiante_42425,2023-07-09,f,Santa Cruz de la Sierra,2023
42426,Estudiante_42426,2023-02-03,m,Santa Cruz de la Sierra,2023
42427,Estudiante_42427,2021-05-31,m,Sucre,2021
42428,Estudiante_42428,2023-08-08,f,La Paz,2023
42429,Estudiante_42429,2021-01-29,f,Santa Cruz de la Sierra,2021
42430,Estudiante_42430,2020-08-10,m,Cochabamba,2020
42431,Estudiante_42431,2020-10-03,m,Santa Cruz de la Sierra,2020
42432,Estudiante_42432,2023-11-16,m,La Paz,2023
42433,Estudiante_42433,2021-09-30,f,La Paz,2021
42434,Estudiante_42434,2022-03-03,m,Cochabamba,2022
42435,Estudiante_42435,2021-02-11,f,Cochabamba,2021
42436,Estudiante_42436,2020-07-30,f,Santa Cruz de la Sierra,2020
42437,Estudiante_42437,2020-10-08,m,Cochabamba,2020
42438,Estudiante_42438,2022-08-30,m,Cochabamba,2022
42439,Estudiante_42439,2020-11-25,f,Sucre,2020
42440,Estudiante_42440,2022-02-05,m,Sucre,2022
42441,Estudiante_42441,2023-03-09,m,Sucre,2023
42442,Estudiante_42442,2021-12-26,f,La Paz,2021
42443,Estudiante_42443,2023-05-12,f,Cochabamba,2023
42444,Estudiante_42444,2023-02-11,f,La Paz,2023
42445,Estudiante_42445,2020-05-30,f,La Paz,2020
42446,Estudiante_42446,2021-12-14,f,Cochabamba,2021
42447,Estudiante_42447,2021-12-07,m,Santa Cruz de la Sierra,2021
42448,Estudiante_42448,2021-02-23,m,Santa Cruz de la Sierra,2021
42449,Estudiante_42449,2021-07-21,f,La Paz,2021
42450,Estudiante_42450,2022-02-18,m,Santa Cruz de la Sierra,2022
42451,Estudiante_42451,2020-12-11,f,La Paz,2020
42452,Estudiante_42452,2020-02-14,f,Santa Cruz de la Sierra,2020
42453,Estudiante_42453,2023-09-09,f,Santa Cruz de la Sierra,2023
42454,Estudiante_42454,2022-02-17,f,La Paz,2022
42455,Estudiante_42455,2023-05-29,f,Cochabamba,2023
42456,Estudiante_42456,2020-04-09,f,Sucre,2020
42457,Estudiante_42457,2022-01-19,f,La Paz,2022
42458,Estudiante_42458,2022-01-15,f,Cochabamba,2022
42459,Estudiante_42459,2020-08-30,f,Cochabamba,2020
42460,Estudiante_42460,2022-11-15,f,Sucre,2022
42461,Estudiante_42461,2022-07-08,f,Cochabamba,2022
42462,Estudiante_42462,2022-03-01,f,La Paz,2022
42463,Estudiante_42463,2022-01-12,f,Santa Cruz de la Sierra,2022
42464,Estudiante_42464,2022-05-30,f,La Paz,2022
42465,Estudiante_42465,2023-12-04,f,Sucre,2023
42466,Estudiante_42466,2020-08-13,f,La Paz,2020
42467,Estudiante_42467,2023-12-26,m,Cochabamba,2023
42468,Estudiante_42468,2021-03-30,m,Santa Cruz de la Sierra,2021
42469,Estudiante_42469,2022-03-12,m,Sucre,2022
42470,Estudiante_42470,2020-06-30,m,La Paz,2020
42471,Estudiante_42471,2023-01-12,f,La Paz,2023
42472,Estudiante_42472,2021-12-02,f,La Paz,2021
42473,Estudiante_42473,2020-03-02,m,La Paz,2020
42474,Estudiante_42474,2020-09-26,m,Santa Cruz de la Sierra,2020
42475,Estudiante_42475,2021-11-24,f,La Paz,2021
42476,Estudiante_42476,2022-08-07,f,Santa Cruz de la Sierra,2022
42477,Estudiante_42477,2022-09-16,f,La Paz,2022
42478,Estudiante_42478,2021-12-13,f,Cochabamba,2021
42479,Estudiante_42479,2023-05-18,m,La Paz,2023
42480,Estudiante_42480,2022-11-01,m,Tarija,2022
42481,Estudiante_42481,2022-08-17,m,Cochabamba,2022
42482,Estudiante_42482,2023-09-28,f,Santa Cruz de la Sierra,2023
42483,Estudiante_42483,2023-07-25,f,Santa Cruz de la Sierra,2023
42484,Estudiante_42484,2022-05-15,f,La Paz,2022
42485,Estudiante_42485,2023-09-15,f,La Paz,2023
42486,Estudiante_42486,2022-11-09,f,Cochabamba,2022
42487,Estudiante_42487,2020-06-09,m,Santa Cruz de la Sierra,2020
42488,Estudiante_42488,2022-09-09,f,Sucre,2022
42489,Estudiante_42489,2023-11-20,m,Santa Cruz de la Sierra,2023
42490,Estudiante_42490,2020-05-15,f,Santa Cruz de la Sierra,2020
42491,Estudiante_42491,2020-03-21,m,La Paz,2020
42492,Estudiante_42492,2020-08-17,f,Cochabamba,2020
42493,Estudiante_42493,2022-09-05,m,Santa Cruz de la Sierra,2022
42494,Estudiante_42494,2020-06-26,f,Santa Cruz de la Sierra,2020
42495,Estudiante_42495,2023-11-13,f,Cochabamba,2023
42496,Estudiante_42496,2022-12-30,m,La Paz,2022
42497,Estudiante_42497,2023-10-09,f,La Paz,2023
42498,Estudiante_42498,2022-04-03,m,La Paz,2022
42499,Estudiante_42499,2021-08-11,m,Santa Cruz de la Sierra,2021
42500,Estudiante_42500,2021-02-10,m,Cochabamba,2021
42501,Estudiante_42501,2021-03-15,m,Santa Cruz de la Sierra,2021
42502,Estudiante_42502,2022-03-12,m,Cochabamba,2022
42503,Estudiante_42503,2021-05-21,f,Santa Cruz de la Sierra,2021
42504,Estudiante_42504,2021-04-29,m,Santa Cruz de la Sierra,2021
42505,Estudiante_42505,2020-12-03,m,La Paz,2020
42506,Estudiante_42506,2020-10-16,m,La Paz,2020
42507,Estudiante_42507,2023-11-12,f,La Paz,2023
42508,Estudiante_42508,2023-09-27,f,Cochabamba,2023
42509,Estudiante_42509,2023-01-08,f,La Paz,2023
42510,Estudiante_42510,2020-03-11,m,La Paz,2020
42511,Estudiante_42511,2021-03-07,m,Tarija,2021
42512,Estudiante_42512,2023-03-13,f,Cochabamba,2023
42513,Estudiante_42513,2021-12-27,f,La Paz,2021
42514,Estudiante_42514,2020-12-16,f,Santa Cruz de la Sierra,2020
42515,Estudiante_42515,2022-06-01,f,Santa Cruz de la Sierra,2022
42516,Estudiante_42516,2022-11-01,m,Cochabamba,2022
42517,Estudiante_42517,2022-06-27,f,La Paz,2022
42518,Estudiante_42518,2021-06-06,f,Sucre,2021
42519,Estudiante_42519,2022-04-10,m,Cochabamba,2022
42520,Estudiante_42520,2020-12-31,m,Cochabamba,2020
42521,Estudiante_42521,2020-06-04,f,Cochabamba,2020
42522,Estudiante_42522,2022-02-02,m,Santa Cruz de la Sierra,2022
42523,Estudiante_42523,2020-11-23,f,La Paz,2020
42524,Estudiante_42524,2021-04-22,m,Tarija,2021
42525,Estudiante_42525,2021-10-05,f,La Paz,2021
42526,Estudiante_42526,2022-11-17,f,Sucre,2022
42527,Estudiante_42527,2021-04-29,f,La Paz,2021
42528,Estudiante_42528,2022-04-12,f,Santa Cruz de la Sierra,2022
42529,Estudiante_42529,2022-05-19,m,Cochabamba,2022
42530,Estudiante_42530,2022-12-19,f,Tarija,2022
42531,Estudiante_42531,2023-01-02,m,Tarija,2023
42532,Estudiante_42532,2022-12-10,m,Santa Cruz de la Sierra,2022
42533,Estudiante_42533,2023-05-12,f,La Paz,2023
42534,Estudiante_42534,2022-09-04,f,Santa Cruz de la Sierra,2022
42535,Estudiante_42535,2022-06-15,f,La Paz,2022
42536,Estudiante_42536,2023-09-19,f,Santa Cruz de la Sierra,2023
42537,Estudiante_42537,2020-10-02,m,Sucre,2020
42538,Estudiante_42538,2023-02-04,f,Cochabamba,2023
42539,Estudiante_42539,2020-12-26,f,La Paz,2020
42540,Estudiante_42540,2023-05-06,m,La Paz,2023
42541,Estudiante_42541,2020-02-24,f,Sucre,2020
42542,Estudiante_42542,2021-05-03,f,Cochabamba,2021
42543,Estudiante_42543,2022-05-17,m,Sucre,2022
42544,Estudiante_42544,2023-10-27,m,Sucre,2023
42545,Estudiante_42545,2020-08-17,f,Santa Cruz de la Sierra,2020
42546,Estudiante_42546,2021-10-15,m,La Paz,2021
42547,Estudiante_42547,2020-07-14,f,La Paz,2020
42548,Estudiante_42548,2020-07-30,m,Santa Cruz de la Sierra,2020
42549,Estudiante_42549,2023-05-06,m,Santa Cruz de la Sierra,2023
42550,Estudiante_42550,2021-09-30,m,Tarija,2021
42551,Estudiante_42551,2020-03-11,m,Santa Cruz de la Sierra,2020
42552,Estudiante_42552,2022-09-30,m,La Paz,2022
42553,Estudiante_42553,2021-04-05,m,Sucre,2021
42554,Estudiante_42554,2023-07-21,f,Santa Cruz de la Sierra,2023
42555,Estudiante_42555,2022-12-29,m,Cochabamba,2022
42556,Estudiante_42556,2020-11-11,m,La Paz,2020
42557,Estudiante_42557,2021-03-07,f,La Paz,2021
42558,Estudiante_42558,2021-11-05,m,La Paz,2021
42559,Estudiante_42559,2023-01-06,m,La Paz,2023
42560,Estudiante_42560,2022-09-09,f,Santa Cruz de la Sierra,2022
42561,Estudiante_42561,2023-03-15,m,La Paz,2023
42562,Estudiante_42562,2022-06-18,m,La Paz,2022
42563,Estudiante_42563,2021-07-10,m,Cochabamba,2021
42564,Estudiante_42564,2020-04-15,f,Santa Cruz de la Sierra,2020
42565,Estudiante_42565,2021-03-06,f,Tarija,2021
42566,Estudiante_42566,2021-09-16,f,Santa Cruz de la Sierra,2021
42567,Estudiante_42567,2022-06-12,m,Sucre,2022
42568,Estudiante_42568,2023-06-26,f,Santa Cruz de la Sierra,2023
42569,Estudiante_42569,2023-04-07,m,Santa Cruz de la Sierra,2023
42570,Estudiante_42570,2020-09-04,f,La Paz,2020
42571,Estudiante_42571,2020-02-11,m,Santa Cruz de la Sierra,2020
42572,Estudiante_42572,2020-03-16,m,Cochabamba,2020
42573,Estudiante_42573,2020-09-24,f,Santa Cruz de la Sierra,2020
42574,Estudiante_42574,2020-02-21,m,La Paz,2020
42575,Estudiante_42575,2023-03-02,m,Santa Cruz de la Sierra,2023
42576,Estudiante_42576,2022-11-02,f,Tarija,2022
42577,Estudiante_42577,2020-11-25,m,Cochabamba,2020
42578,Estudiante_42578,2022-06-16,f,La Paz,2022
42579,Estudiante_42579,2020-11-18,f,Tarija,2020
42580,Estudiante_42580,2021-12-11,f,Cochabamba,2021
42581,Estudiante_42581,2021-06-01,f,Sucre,2021
42582,Estudiante_42582,2020-04-21,m,La Paz,2020
42583,Estudiante_42583,2023-08-13,f,Santa Cruz de la Sierra,2023
42584,Estudiante_42584,2022-01-29,f,Cochabamba,2022
42585,Estudiante_42585,2023-05-25,m,Sucre,2023
42586,Estudiante_42586,2021-04-04,f,La Paz,2021
42587,Estudiante_42587,2022-03-24,f,Tarija,2022
42588,Estudiante_42588,2023-02-18,f,Sucre,2023
42589,Estudiante_42589,2022-02-04,f,La Paz,2022
42590,Estudiante_42590,2021-05-12,f,La Paz,2021
42591,Estudiante_42591,2021-11-26,f,La Paz,2021
42592,Estudiante_42592,2020-02-10,m,Santa Cruz de la Sierra,2020
42593,Estudiante_42593,2022-10-08,f,Cochabamba,2022
42594,Estudiante_42594,2022-07-16,m,La Paz,2022
42595,Estudiante_42595,2022-06-23,f,Sucre,2022
42596,Estudiante_42596,2022-03-07,m,La Paz,2022
42597,Estudiante_42597,2021-08-30,m,Cochabamba,2021
42598,Estudiante_42598,2020-08-22,f,Sucre,2020
42599,Estudiante_42599,2020-12-28,f,Cochabamba,2020
42600,Estudiante_42600,2020-05-31,f,Cochabamba,2020
42601,Estudiante_42601,2022-12-23,f,La Paz,2022
42602,Estudiante_42602,2021-08-31,m,Cochabamba,2021
42603,Estudiante_42603,2021-09-25,f,Cochabamba,2021
42604,Estudiante_42604,2020-08-23,f,Santa Cruz de la Sierra,2020
42605,Estudiante_42605,2020-01-30,f,La Paz,2020
42606,Estudiante_42606,2020-10-31,m,Santa Cruz de la Sierra,2020
42607,Estudiante_42607,2020-04-10,f,Tarija,2020
42608,Estudiante_42608,2023-11-22,f,Tarija,2023
42609,Estudiante_42609,2023-09-26,m,La Paz,2023
42610,Estudiante_42610,2020-05-24,m,Santa Cruz de la Sierra,2020
42611,Estudiante_42611,2020-11-08,m,Cochabamba,2020
42612,Estudiante_42612,2020-05-24,m,Sucre,2020
42613,Estudiante_42613,2021-09-29,m,Santa Cruz de la Sierra,2021
42614,Estudiante_42614,2022-05-09,m,Santa Cruz de la Sierra,2022
42615,Estudiante_42615,2020-02-23,f,Santa Cruz de la Sierra,2020
42616,Estudiante_42616,2021-12-07,f,La Paz,2021
42617,Estudiante_42617,2022-03-13,f,La Paz,2022
42618,Estudiante_42618,2022-05-13,m,Cochabamba,2022
42619,Estudiante_42619,2023-11-13,m,Cochabamba,2023
42620,Estudiante_42620,2023-08-11,m,La Paz,2023
42621,Estudiante_42621,2023-10-15,f,La Paz,2023
42622,Estudiante_42622,2022-11-04,m,Tarija,2022
42623,Estudiante_42623,2023-07-04,m,Santa Cruz de la Sierra,2023
42624,Estudiante_42624,2020-10-17,m,Tarija,2020
42625,Estudiante_42625,2021-02-28,m,La Paz,2021
42626,Estudiante_42626,2021-09-11,f,Santa Cruz de la Sierra,2021
42627,Estudiante_42627,2020-05-26,m,Santa Cruz de la Sierra,2020
42628,Estudiante_42628,2021-02-27,f,La Paz,2021
42629,Estudiante_42629,2021-02-05,f,Santa Cruz de la Sierra,2021
42630,Estudiante_42630,2023-07-16,f,Tarija,2023
42631,Estudiante_42631,2020-12-05,m,Sucre,2020
42632,Estudiante_42632,2021-03-10,f,La Paz,2021
42633,Estudiante_42633,2020-03-31,f,Tarija,2020
42634,Estudiante_42634,2021-02-11,m,Sucre,2021
42635,Estudiante_42635,2023-03-24,f,Santa Cruz de la Sierra,2023
42636,Estudiante_42636,2021-11-26,f,Santa Cruz de la Sierra,2021
42637,Estudiante_42637,2020-05-23,m,La Paz,2020
42638,Estudiante_42638,2022-05-13,m,Tarija,2022
42639,Estudiante_42639,2022-10-06,m,Cochabamba,2022
42640,Estudiante_42640,2023-03-10,m,La Paz,2023
42641,Estudiante_42641,2023-08-04,m,Santa Cruz de la Sierra,2023
42642,Estudiante_42642,2021-09-28,m,Sucre,2021
42643,Estudiante_42643,2020-04-30,m,Santa Cruz de la Sierra,2020
42644,Estudiante_42644,2021-09-15,f,La Paz,2021
42645,Estudiante_42645,2022-06-17,m,La Paz,2022
42646,Estudiante_42646,2021-02-01,m,La Paz,2021
42647,Estudiante_42647,2022-12-15,m,Sucre,2022
42648,Estudiante_42648,2023-05-06,m,La Paz,2023
42649,Estudiante_42649,2021-03-02,f,La Paz,2021
42650,Estudiante_42650,2021-07-28,f,La Paz,2021
42651,Estudiante_42651,2020-01-05,m,Cochabamba,2020
42652,Estudiante_42652,2020-09-17,m,Cochabamba,2020
42653,Estudiante_42653,2021-06-25,f,La Paz,2021
42654,Estudiante_42654,2021-06-12,f,La Paz,2021
42655,Estudiante_42655,2021-10-31,m,Santa Cruz de la Sierra,2021
42656,Estudiante_42656,2023-11-09,m,La Paz,2023
42657,Estudiante_42657,2023-02-10,f,Santa Cruz de la Sierra,2023
42658,Estudiante_42658,2022-08-30,f,Santa Cruz de la Sierra,2022
42659,Estudiante_42659,2023-08-26,m,Santa Cruz de la Sierra,2023
42660,Estudiante_42660,2023-09-14,m,Santa Cruz de la Sierra,2023
42661,Estudiante_42661,2021-02-24,f,Tarija,2021
42662,Estudiante_42662,2020-05-05,m,Santa Cruz de la Sierra,2020
42663,Estudiante_42663,2023-03-08,m,Sucre,2023
42664,Estudiante_42664,2021-04-04,f,La Paz,2021
42665,Estudiante_42665,2020-08-15,m,Cochabamba,2020
42666,Estudiante_42666,2020-11-13,m,Sucre,2020
42667,Estudiante_42667,2023-12-06,m,Cochabamba,2023
42668,Estudiante_42668,2021-12-30,m,Cochabamba,2021
42669,Estudiante_42669,2022-05-24,m,Santa Cruz de la Sierra,2022
42670,Estudiante_42670,2022-01-04,m,Santa Cruz de la Sierra,2022
42671,Estudiante_42671,2020-09-18,m,Cochabamba,2020
42672,Estudiante_42672,2020-05-23,f,La Paz,2020
42673,Estudiante_42673,2023-04-05,f,Santa Cruz de la Sierra,2023
42674,Estudiante_42674,2023-12-22,f,Santa Cruz de la Sierra,2023
42675,Estudiante_42675,2023-10-04,f,Santa Cruz de la Sierra,2023
42676,Estudiante_42676,2022-12-06,f,Sucre,2022
